,Ward_id_2008_2017,Variance_2008_2017,Ward_id_2009_2017,Variance_2009_2017,Ward_id_2010_2017,Variance_2010_2017,Ward_id_2011_2017,Variance_2011_2017
166,459,0.0007258827165899789,385,0.0005996878835776218,573,0.0005226895506303002,109,0.00043245125517159033
167,146,0.0007246371363920751,340,0.0005931931048374965,496,0.0005206679091647436,344,0.0004316935801583229
168,180,0.0007160164493672764,75,0.0005925926624371115,114,0.0005167464675706946,62,0.00042349552693340546
169,596,0.0007112921665363675,225,0.0005925514057304844,234,0.000515215005927402,168,0.000421586173339589
170,166,0.0007015743888536622,150,0.0005819360973665882,1,0.0005011070753842756,203,0.00041981322124587465
171,572,0.0006980901037144805,379,0.0005809735560836904,61,0.000500967855847034,408,0.0004197829116518102
172,577,0.0006852741642334267,239,0.0005776413743644754,19,0.0005009591426463405,622,0.00041410033848332555
173,72,0.0006838633758093908,267,0.0005651055717425904,612,0.0004988795075589734,119,0.00041093325523683356
174,304,0.0006834104277024893,421,0.0005588766349311706,267,0.0004987431828355768,340,0.0004086374952625183
175,313,0.0006739952484693775,61,0.0005529502107876896,577,0.0004869295339146243,239,0.0004007197732536134
176,152,0.0006586714293807469,246,0.0005483942367710458,350,0.00048435681277365493,256,0.00039601461302996396
177,267,0.0006513705741657283,323,0.0005423486308261297,27,0.0004837042005760446,85,0.00038853634465591647
178,239,0.0006377601342730007,86,0.0005420827973016343,2,0.0004799016782540275,9,0.00038473280855843254
179,328,0.0006369285122733987,184,0.0005416748618833674,572,0.00047678075916445775,584,0.0003846494702453005
180,604,0.0006322970216329075,283,0.0005410423490302138,491,0.00047328569466072634,570,0.0003830583410546285
181,340,0.0006320724186403263,191,0.0005352259148385956,106,0.00047279840172199787,6,0.00037517092600193846
182,455,0.0006221523117295155,496,0.0005330075154331376,109,0.00046493230071410654,290,0.00037507244241441137
183,192,0.0006187237073263859,577,0.0005229834564817619,266,0.0004611732883582853,267,0.0003735949705744366
184,31,0.0006132420336510529,295,0.0005173320413932861,177,0.0004579508422129153,590,0.0003708824951531281
185,112,0.0005993642925053291,102,0.0005152740612087604,204,0.0004567181440772399,185,0.00037059458059024843
186,444,0.0005935354801155587,160,0.000510236823220845,603,0.0004542846435371705,330,0.00036648796527608696
187,111,0.0005908791127172307,175,0.000503842874253052,246,0.00045264877566942566,573,0.00036532115047775905
188,246,0.000585867085860783,543,0.0004937684016708211,168,0.00044059437611622084,466,0.0003612599963628965
189,449,0.0005820059608626294,424,0.0004929433744845261,154,0.00044008390309735836,299,0.0003612221217638133
190,403,0.0005800976819729238,287,0.000491238320290284,192,0.00043552434042038346,286,0.0003597446508558799
191,613,0.0005726631685140028,331,0.0004850735407566528,231,0.00043275148775793646,450,0.0003564563362322245
192,148,0.0005699622505707795,72,0.00048254806386468455,589,0.00043205247021479407,67,0.00034504572742978946
193,69,0.0005695167346177392,177,0.00047983463633049155,160,0.00043106920883591304,29,0.00034484873575790466
194,292,0.0005673541370971636,109,0.00047102520392257503,170,0.00043068345182577955,422,0.0003438789135635015
195,18,0.0005642967993531627,589,0.0004703881001446084,119,0.0004278670836768857,603,0.000341818031835992
196,61,0.0005580224866329288,1,0.00047002142326274543,66,0.0004241399619225504,236,0.00034039360322325887
197,75,0.0005563425239820607,450,0.00046929265558343477,239,0.000424070349137988,403,0.0003350216711110525
198,150,0.0005538402303360678,114,0.0004638062413535205,590,0.00042239097673004745,387,0.00033481710026010307
199,432,0.0005518502707482651,7,0.00046095990327513003,82,0.00041457998647271026,106,0.00033468830065974377
200,86,0.0005427914946162319,234,0.0004600386184754568,196,0.00040178597730134975,623,0.0003334684479978028
201,225,0.0005369998033663084,444,0.00045698602278932635,312,0.0004008114021951127,350,0.0003319985571833885
202,1,0.0005183921898692806,19,0.0004476173994110843,290,0.00040024002116390337,316,0.00032711911382628754
203,336,0.0005146071860359034,27,0.0004457794331513785,256,0.0003966927363476537,246,0.0003269675841274705
204,421,0.0005114885871005143,256,0.0004437397981449267,6,0.0003949031217847901,2,0.00032169415700454475
205,450,0.0005063187771231148,613,0.00044147554695911427,529,0.0003912114674587896,463,0.0003180573047962048
206,6,0.0005059642152423198,592,0.0004392617329040307,184,0.00039056691901834424,76,0.0003162010025893767
207,323,0.0005022720247023333,403,0.00043902798151309236,343,0.0003895807567398789,615,0.0003155569832561708
208,160,0.0004915574264449073,192,0.0004352878614500943,379,0.00038847566822848003,235,0.00031104880612260234
209,27,0.0004905030372787809,491,0.0004329732235375395,403,0.00038623940151474146,343,0.00031020020299539833
210,283,0.0004901095106940375,204,0.0004248925479792046,450,0.00038155223148891057,336,0.00030787414216709296
211,191,0.00048609988241180994,18,0.0004240675198354676,584,0.00037926375558393864,327,0.0003033962724645526
212,496,0.0004807759968208076,82,0.0004178523385538973,289,0.00037823794994425885,153,0.0003032068588638359
213,182,0.0004786566850900699,289,0.00041585815036731654,185,0.0003707711546754755,347,0.00029864564562522017
214,535,0.0004732171188195746,603,0.00041481349161042055,408,0.000370028625577382,15,0.0002940617051370243
215,282,0.00047096170054330776,79,0.00041400221881568466,334,0.00036188407808979096,4,0.00028854582183681016
216,190,0.0004709004431261535,266,0.0004134613725979039,466,0.0003612256664222877,156,0.00028076448430508494
217,109,0.00046890491347508607,436,0.00040899706342940916,286,0.0003569416637723238,254,0.00027615023297424245
218,102,0.0004655691355579368,334,0.0004055182040298254,85,0.00035339437711150276,444,0.00027542286657024275
219,82,0.00046482661032240107,168,0.00040309812831383293,436,0.00035245461867059775,595,0.00027420300884363073
220,309,0.0004622370592282739,280,0.0004029606272065239,29,0.00034852157159324525,61,0.00027173298887859756
221,289,0.000461744679716402,166,0.0004022868604658784,15,0.0003461286770634556,465,0.0002680506682960073
222,293,0.00046003733428607647,290,0.0003947745515998694,463,0.00034294974978400094,82,0.0002656488507604582
223,114,0.0004590070928750686,231,0.0003890727072316881,570,0.0003418591671707857,154,0.0002628909088465664
224,59,0.0004495157907279339,69,0.00038824767989645645,67,0.00034173444741905813,186,0.00026178469582655885
225,280,0.00044661995219474285,71,0.0003868542983475564,9,0.00033714879140239013,165,0.00026029207079864117
226,287,0.0004449864012228834,6,0.0003867213740055622,32,0.0003330417127271607,616,0.00025928436143140426
227,424,0.00044493628271726567,119,0.0003807399550404046,71,0.00032604865597284744,574,0.00025709468323378474
228,592,0.00044425315622060815,97,0.0003763260722899298,72,0.00032563969655922823,565,0.00025477619725847145
229,234,0.00044413250079702036,200,0.00037433224911723634,336,0.000325198823938028,170,0.00025282139145163
230,614,0.0004417712774195403,15,0.0003649086360130352,330,0.00032140789024235423,32,0.0002481010607885
231,331,0.00043812734080426715,185,0.0003648673883808285,342,0.00031996926388889806,35,0.00024447179405489303
232,156,0.00043192728744257254,196,0.0003635886007510882,444,0.0003190410998100115,530,0.00023845584596834187
233,436,0.0004307169728600505,293,0.00036227313427577396,565,0.0003187945645182933,379,0.00023831946383005674
234,204,0.0004285488060862054,336,0.00035925721613735224,299,0.00031673232298009267,23,0.00023739510323942184
235,235,0.00042263647320847224,186,0.00035274410109144375,18,0.00031185951616928954,338,0.00023706930848521707
236,168,0.0004166461653993613,343,0.0003480368720652925,452,0.0003115317667431607,506,0.00023656923320023867
237,74,0.00041383758081581267,584,0.0003469276729848997,236,0.0003105339989813921,309,0.00023472807348927068
238,19,0.0004124787523331043,32,0.0003458505511551116,387,0.00030953912787804095,572,0.0002341977113660773
239,334,0.0004086102140005614,408,0.0003414275017570582,543,0.0003059193369713537,278,0.00023100031659109758
240,256,0.00040052600991789366,309,0.00034053371864479516,458,0.0003048258493250982,452,0.00022946223476029732
241,290,0.00039541002650494777,529,0.0003367188707708374,347,0.00030321608923047905,25,0.000227681693199904
242,196,0.00039214292602611386,463,0.00033622984183545915,186,0.0003011132437016037,295,0.00022524197915353223
243,240,0.00039089362153499097,59,0.00033466229312084303,316,0.00029333995607758043,147,0.00022392361263913585
244,491,0.0003902773447074639,458,0.0003345064530481921,156,0.000287306957436966,582,0.00022360244951265696
