,Ward_id_2008_2017,Variance_2008_2017,Ward_id_2009_2017,Variance_2009_2017,Ward_id_2010_2017,Variance_2010_2017,Ward_id_2011_2017,Variance_2011_2017
160,437,0.002574961607376529,405,0.0024994170946994365,195,0.002437033529029878,266,0.0023952936573658134
161,328,0.002547487304530883,73,0.0024915062464341744,416,0.0024130340631097888,374,0.002393615960052539
162,195,0.00253091617023169,145,0.002473264814852473,255,0.002397616952941456,66,0.0023830465357155
163,419,0.0025199697146414284,92,0.002425035891817398,497,0.002395345455656098,609,0.002366093082309026
164,283,0.002461847480351974,451,0.002409091326569317,179,0.0023876690112358046,299,0.0023367953880319195
165,92,0.0024572179559762025,275,0.00239359548149991,347,0.0023813953301162795,298,0.0023264467242648536
166,105,0.0024456549404395875,263,0.0023729075951012565,155,0.0023529880953292335,197,0.0023174148300162314
167,307,0.002432166570904705,621,0.0023726458635442583,31,0.0023106003266049214,97,0.0022816260151724598
168,298,0.0024315759845706876,249,0.0023206511313991567,144,0.002294361811638725,144,0.002263612972178675
169,378,0.0024153618104480264,345,0.0023199460411302743,89,0.0022816657561168206,35,0.002255409970550877
170,263,0.0024118463855991356,202,0.002310411354551342,378,0.0022662384949080593,89,0.002225600154758558
171,405,0.0024025440712549476,255,0.0022980883882328124,263,0.002259380060171377,163,0.0022117195237893626
172,347,0.002342587333135965,144,0.002269420231239042,333,0.002249639809769606,4,0.0022018211769234334
173,248,0.0023384423965159542,195,0.0022490475294689796,227,0.0022429962154813417,109,0.0021822363970084215
174,330,0.002299881023327204,422,0.0022371732369208587,189,0.002234204302718698,324,0.0021787132549362593
175,61,0.002291506767765712,175,0.0022331243522413853,374,0.0022214947238764207,263,0.002173035608736769
176,414,0.0022883829205981613,347,0.0022291021341206796,294,0.0022158430306104667,75,0.002163066629506959
177,35,0.0022710308181256894,292,0.0022140015587308447,35,0.002204052853062466,614,0.002152064559924063
178,155,0.0022180551615762047,155,0.0021984950124907033,564,0.0021973499027528394,437,0.002151393465253144
179,451,0.002206641421689562,35,0.002191924884580921,336,0.002166302743081734,345,0.0021477202198633572
180,320,0.0022022736727846407,414,0.0021801627936307256,291,0.002147525689246214,466,0.0021272612901548555
181,97,0.0021881665604954028,416,0.0021599236082433613,66,0.0021426412859268523,300,0.0021260869210635636
182,621,0.0021827668933724173,325,0.00215583731478931,264,0.0021084775380820707,146,0.0021012395079511277
183,275,0.0021703602051885347,564,0.0021224418788058945,609,0.0020757571596329103,32,0.0020882771693592796
184,592,0.002123095737454193,264,0.002119968740835286,299,0.0020630577248252433,490,0.002077292724654254
185,345,0.002107612754911412,336,0.0020714674041824414,614,0.0020317976026510954,452,0.0020463703591925026
186,501,0.002082171988203785,501,0.0020694322646972337,197,0.0020305029810780647,347,0.002044083385680954
187,416,0.0020640800363333697,189,0.0020625576744378333,97,0.0020144098014558544,264,0.002033160768940739
188,349,0.0020588620791850733,31,0.0020541286933568365,163,0.0019954265878457957,378,0.001999951432435404
189,29,0.0020361730717845315,374,0.0019924764108535152,32,0.0019835823415075724,152,0.0019780796890895252
190,422,0.00202316710865787,200,0.001989805626489862,4,0.001973901437330652,187,0.0019697884035090128
191,294,0.0020199113102857776,614,0.001988363424242934,73,0.001973593833634397,150,0.0019528967760360256
192,465,0.0020187690608129806,320,0.0019865366084110864,324,0.0019450479975206194,155,0.001938830702140596
193,175,0.002009962148348297,4,0.0019807036244977264,75,0.0019399912076913197,428,0.0019289941698555203
194,194,0.001997146552660898,294,0.001974053381723589,300,0.0019315305655002702,427,0.0019076787277230948
195,200,0.0019706760366641424,163,0.001947260121015164,109,0.0019213595158616144,262,0.0019053917793657917
196,570,0.001957038391646729,609,0.001930594442941063,249,0.001918104368846675,320,0.0019019657684930633
197,336,0.0019528848110505145,291,0.0019090198903503395,543,0.001893766889001486,248,0.001897780369162813
198,427,0.0019483418030414288,66,0.001906252957195681,452,0.0018896667220429956,297,0.0018955640614275785
199,264,0.0019125494759121685,97,0.001869764756016532,466,0.0018700243390900493,305,0.001889683341671726
200,564,0.0019114786233825852,241,0.0018640226006562107,490,0.001859369909930368,178,0.0018852330585516716
201,189,0.0018910113595327197,299,0.001841240835605766,427,0.0018506726622272182,329,0.0018826572838939965
202,273,0.0018891270785051386,32,0.0018329080117108357,146,0.0018426717212574376,349,0.0018616924704548525
203,622,0.0018886835976735517,389,0.0018300395926337224,150,0.0018343834600676036,254,0.001851988373856801
204,31,0.0018661092495995673,466,0.001796435846938953,232,0.001804188082719713,543,0.0018371011217924733
205,4,0.0018537674487999999,324,0.001787542145838191,297,0.0018004732250649002,424,0.0018321387189227502
206,374,0.0018507063239575996,29,0.001784994228928816,574,0.0017866819871477841,574,0.0018284124901760484
207,163,0.0018482401361349925,273,0.0017752779129900057,398,0.0017624121169131973,200,0.0018219489804328873
208,614,0.0018364867618474855,234,0.0017741241542335202,187,0.001753025275728435,497,0.00181774594337237
209,291,0.0018276365632785292,490,0.0017567213295330815,152,0.001730878157287048,592,0.0018155561267080953
210,299,0.0018203223269693887,592,0.0017556637254131377,200,0.0017252805547008517,267,0.0018124832943230197
211,66,0.0018107279555818277,75,0.0017523199015336951,329,0.0017171819240145252,158,0.0018083508970302767
212,609,0.001768341801897242,349,0.001749846753020452,349,0.001712949560602353,441,0.0017902407107630166
213,543,0.001759396423180745,300,0.0017387950854625455,178,0.001712858302023391,288,0.0017826116749038079
214,232,0.001754420772928934,543,0.0017351734904261884,320,0.0017056753715221067,251,0.001771892145236807
215,241,0.0016851508973931856,232,0.0017267284994438097,262,0.0017006185837567613,409,0.001767362395301597
216,428,0.0016818518157261223,398,0.0017191488209827143,428,0.0016937128253711462,605,0.0017641483061431997
217,389,0.0016804780966526768,109,0.001709464572736414,578,0.0016883720893023264,544,0.0017162901088685558
218,32,0.0016804240134200119,194,0.0017052554186727565,592,0.0016829502501135764,569,0.0017084137982075263
219,324,0.0016755457003563006,452,0.0017035034064940004,248,0.001680066920142983,398,0.0017054116421730446
220,452,0.0016556928168726874,622,0.0016785529576227379,234,0.0016731442701396033,392,0.0016757430923045012
221,234,0.001653486210178043,146,0.0016679766902734218,305,0.0016537993552785295,273,0.0016723700374702277
222,75,0.0016521990242247702,427,0.001661347808657867,325,0.00165083827903191,615,0.001670330336102692
223,466,0.0016189161729479728,248,0.0016593233532087416,36,0.0016477375074815225,399,0.0016361496951967417
224,25,0.0016154050948127639,574,0.0016464929298877615,186,0.0016439562019111692,176,0.0016354168324376123
225,150,0.001611355335530989,150,0.0016397625765788644,251,0.0016355868059153588,602,0.0016197083838275516
226,398,0.0016085343410189301,297,0.0016226428667243558,254,0.001630364372348229,170,0.0016162205648476285
227,170,0.0016038528938929152,187,0.0016225841071385938,589,0.0016252805562270143,165,0.0016137835191717535
228,300,0.0015967636619976199,159,0.0015730999150777546,158,0.001620980930827137,389,0.0016032582471955056
229,490,0.001590472668879178,329,0.0015700784156273662,8,0.0016163331403745282,589,0.0015908963400991158
230,608,0.0015866327664296373,152,0.0015502326742933457,424,0.0016040562473918346,5,0.0015868610651591035
231,152,0.0015644110172231482,25,0.0015399608815244812,267,0.0015942096987358022,186,0.001581483658513704
232,401,0.0015628361224099513,178,0.001535628868596839,605,0.0015900351610661175,430,0.0015782044261005964
233,159,0.0015568285648424026,262,0.0015259659931542583,106,0.0015838257199371282,73,0.0015755764321766876
234,178,0.0015541027556685773,424,0.0015147166665705194,392,0.0015761458876554905,325,0.001564547844849836
235,109,0.0015421546758513792,428,0.0015142840050213326,196,0.0015742969195497566,162,0.0015555501597690983
236,5,0.001514031363850946,494,0.0014851030587056066,441,0.0015681415496528537,196,0.0015425083639871524
237,297,0.001510360191142023,158,0.0014848626841039209,494,0.0015612222846619792,381,0.0015366364546104342
238,187,0.0015094342840510548,251,0.0014712096640097745,409,0.0015565947856652246,591,0.0015332722601030877
239,146,0.0015092287772906442,305,0.0014704297989479804,602,0.0015559761946700923,8,0.0015318241411048446
240,424,0.0014952276957192004,186,0.0014615948646107015,29,0.0015436993007571656,241,0.001521554950645577
241,574,0.0014826522422598171,8,0.0014579412184652376,399,0.001533365996317604,590,0.001488460398295383
242,602,0.0014781633248880477,254,0.0014568248319401214,569,0.0015222146957700115,194,0.0014802573901939284
243,262,0.00143662737421893,589,0.0014489567263537846,273,0.0015039345382788006,234,0.0014779704379258515
244,165,0.0014098193668432668,21,0.0014455915404429488,544,0.0015017847499756629,235,0.0014769196766958419
245,329,0.0014097924086407736,90,0.0014361636767341712,159,0.0014887202608230812,270,0.0014667211169108513
246,158,0.0014072493219108716,270,0.001435608162958957,224,0.001480580714442266,181,0.0014647255580132687
247,305,0.001396363443186588,409,0.0014290968159269275,615,0.0014768388190420497,332,0.0014262535745468586
248,589,0.0013754570028653324,605,0.0014264527433014847,353,0.0014506219577663595,417,0.0014197635805671019
249,21,0.0013724283377988104,267,0.001425945281475605,389,0.0014501588744686318,413,0.0014080727627121114
250,605,0.0013660681490567875,170,0.0014245351111014965,430,0.0014495532594587357,403,0.0013974945016077083
251,254,0.0013501806258358034,441,0.0014225640698264667,241,0.0014426176300108163,90,0.0013712343004867492
252,166,0.0013478940053659278,224,0.001421891041932843,165,0.0014347992215332614,307,0.00134996301927705
253,186,0.0013430589586018397,106,0.0014112506619949389,501,0.0014257842054597079,566,0.001349821760491385
254,409,0.0013429616067067607,392,0.0014022608134583265,170,0.0014196187077345863,189,0.0013461926495221906
255,90,0.0013425289206221746,602,0.001399841080083863,5,0.0013981036981726602,225,0.001337300906418692
256,494,0.0013415770686537585,165,0.0013959631184255754,413,0.0013851237154955383,444,0.0013342016014344213
257,282,0.00133739102070027,238,0.0013934472414395506,162,0.001384478095417794,494,0.0013292568571587505
258,270,0.001329931847240887,181,0.0013931427741975992,591,0.0013720355585373838,286,0.0013101047368797255
259,267,0.0013284175157680903,399,0.0013886077786412405,181,0.0013554590361577218,580,0.0013086742936373773
260,251,0.0013241427808631686,225,0.0013753073050366894,270,0.0013456158702322206,179,0.001301813438256974
261,101,0.0013160324452456463,306,0.0013678397919518724,590,0.0013405320482098432,296,0.00129619613794123
262,238,0.00131323742483894,569,0.0013651316239069507,225,0.0013348296357301242,159,0.0012960739945435497
263,224,0.0013028015105981609,615,0.0013584493338479927,115,0.0013311756289835722,310,0.0012771602917199588
264,306,0.0012970556924456463,115,0.0013568148221786889,184,0.0013136796925189292,184,0.0012717563894093884
265,399,0.0012905483945081662,544,0.0013410946209418506,238,0.0013095152822850194,232,0.0012685599606295727
266,392,0.0012904791769124937,413,0.0013340544431159986,64,0.0013001859085803138,64,0.0012661935328894826
267,106,0.0012862498673663603,353,0.0013061928698243287,194,0.0012953488353488385,259,0.0012552532550302972
268,181,0.0012856765818591684,565,0.001305519835499469,235,0.001295318411762439,619,0.0012392710849708055
269,441,0.00128443265525668,162,0.0013037678019253657,90,0.0012950243274621415,166,0.0012295405172733193
270,565,0.0012819058936843696,620,0.0012866107019468649,166,0.0012855563886080312,106,0.0012166223354086604
271,568,0.0012818366724142774,166,0.0012842016806417888,332,0.0012627602776490666,572,0.0012083663502151195
272,30,0.0012684131975753388,608,0.001266756124735292,417,0.0012422931329962145,565,0.0011950684813262541
273,544,0.0012483829101795569,5,0.0012467252844081214,403,0.0012276365535343428,18,0.0011943091125744747
274,569,0.0012426955005222287,568,0.0012451174830070302,21,0.0012200648959843157,115,0.0011812673113630091
275,225,0.0012407917781481878,64,0.0012428953879061759,296,0.0012195273733428993,119,0.0011795101649849347
276,304,0.0012338691228041105,119,0.0012401177841636125,444,0.0012077575626274336,227,0.001164728857346829
277,115,0.0012334104874513795,430,0.0012270416335424565,306,0.0012019976868973092,282,0.0011419564907919344
278,615,0.0012321233000748514,30,0.0012235803129146895,566,0.00118220661079232,20,0.001139872630457058
279,286,0.0012307971818565713,591,0.0012200442004569694,310,0.0011776872561201999,400,0.0011356695886314719
280,572,0.0012201276368164417,184,0.0012182334154165414,432,0.0011705246151852355,529,0.0011293455975554352
281,293,0.0012157598638464035,101,0.0012015517128788997,282,0.00116959167167523,224,0.00112801404395095
282,496,0.0012076149238961597,286,0.0011957668057555305,572,0.0011586127627974585,19,0.0011134358248288646
283,413,0.0012060573282725797,590,0.0011921452404636472,18,0.0011581395319186047,573,0.0010657630717713941
284,119,0.0012017760991669011,235,0.0011762754601606475,580,0.001156246617182261,542,0.0010617278016154343
285,162,0.0011986241222394817,580,0.0011645186910791956,286,0.0011499966128363304,577,0.0010596880754353713
