,Ward_id_2008_2017,Variance_2008_2017,Ward_id_2009_2017,Variance_2009_2017,Ward_id_2010_2017,Variance_2010_2017,Ward_id_2011_2017,Variance_2011_2017
584,481,0.0,481,0.0,272,0.0,509,0.0
585,482,0.0,482,0.0,100,0.0,510,0.0
586,483,0.0,483,0.0,508,0.0,511,0.0
587,484,0.0,484,0.0,467,0.0,512,0.0
588,485,0.0,485,0.0,509,0.0,513,0.0
589,486,0.0,486,0.0,510,0.0,514,0.0
590,43,0.0,43,0.0,511,0.0,515,0.0
591,44,0.0,44,0.0,512,0.0,516,0.0
592,45,0.0,45,0.0,513,0.0,517,0.0
593,46,0.0,46,0.0,514,0.0,518,0.0
594,358,0.0,358,0.0,515,0.0,519,0.0
595,359,0.0,359,0.0,516,0.0,52,0.0
596,360,0.0,360,0.0,518,0.0,521,0.0
597,361,0.0,361,0.0,519,0.0,522,0.0
598,362,0.0,362,0.0,322,0.0,223,0.0
599,363,0.0,363,0.0,493,0.0,372,0.0
600,364,0.0,364,0.0,80,0.0,473,0.0
601,365,0.0,365,0.0,489,0.0,373,0.0
602,366,0.0,366,0.0,352,0.0,474,0.0
603,367,0.0,367,0.0,469,0.0,475,0.0
604,368,0.0,368,0.0,470,0.0,476,0.0
605,369,0.0,369,0.0,471,0.0,477,0.0
606,370,0.0,370,0.0,472,0.0,478,0.0
607,371,0.0,371,0.0,473,0.0,479,0.0
608,372,0.0,372,0.0,474,0.0,480,0.0
609,373,0.0,373,0.0,475,0.0,482,0.0
610,52,0.0,52,0.0,476,0.0,483,0.0
611,375,0.0,375,0.0,477,0.0,484,0.0
612,140,0.0,140,0.0,478,0.0,485,0.0
613,382,0.0,382,0.0,479,0.0,486,0.0
614,383,0.0,383,0.0,480,0.0,487,0.0
615,50,0.0,50,0.0,481,0.0,488,0.0
616,386,0.0,386,0.0,482,0.0,489,0.0
617,388,0.0,388,0.0,483,0.0,95,0.0
618,49,0.0,49,0.0,484,0.0,308,0.0
619,394,0.0,394,0.0,485,0.0,493,0.0
620,396,0.0,396,0.0,486,0.0,126,0.0
621,48,0.0,48,0.0,487,0.0,495,0.0
622,47,0.0,47,0.0,488,0.0,375,0.0
623,51,0.0,51,0.0,386,0.0,481,0.0
